     -0.00043434     -0.00043333
      0.00055808      0.00087484
     -0.00020689     -0.00052892
     -0.00013505     -0.00069092
     -0.00012171      0.00022164
     -0.00007165     -0.00040542
     -0.00017126     -0.00033025
     -0.00019955      0.00081385
      0.00001393     -0.00071345
     -0.00014289     -0.00073524
     -0.00012307      0.00046908
     -0.00007291     -0.00060899
     -0.00016948      0.00096048
     -0.00003066     -0.00094411
     -0.00018744      0.00036777
     -0.00026146      0.00029584
     -0.00010886     -0.00036589
     -0.00018105     -0.00039113
     -0.00006648     -0.00085582
     -0.00026314      0.00056271
     -0.00009204     -0.00092436
     -0.00019373      0.00014189
     -0.00053029     -0.00050144
     -0.00060467      0.00082504
      0.00029863     -0.00070038
      0.00032765     -0.00103211
     -0.00017856      0.00031385
     -0.00000732     -0.00089222
     -0.00132961      0.00070195
      0.00119170     -0.00065195
      0.00069709      0.00077966
      0.00006012      0.00042472
      0.00012243     -0.00086013
     -0.00006204      0.00089848
     -0.00020262      0.00024541
      0.00015296      0.00088342
     -0.00025252      0.00035139
      0.00051130     -0.00083785
     -0.00054105      0.00073381
     -0.00028693      0.00014984
     -0.00050115      0.00083110
      0.00131768     -0.00067104
     -0.00115970      0.00053599
     -0.00054757      0.00081962
     -0.00039470      0.00024447
      0.00125430     -0.00072683
     -0.00120834      0.00062074
     -0.00065594      0.00010145
     -0.00040168      0.00009289
     -0.00034645      0.00092800
     -0.00042122      0.00019355
      0.00139615     -0.00058884
     -0.00129552      0.00053075
     -0.00023292      0.00009337
     -0.00142518      0.00060384
     -0.00037006      0.00010813
      0.00031328     -0.00004716
      0.00003466     -0.00004755
     -0.00033647      0.00007611
     -0.00003038      0.00027330
     -0.00032241     -0.00025099
      0.00023842      0.00008172
     -0.00026214      0.00016108
     -0.00007670     -0.00024299
     -0.00022395     -0.00000088
     -0.00012696      0.00029595
     -0.00013547     -0.00020623
     -0.00013673     -0.00003215
      0.00001483     -0.00019449
      0.00000411      0.00029143
     -0.00013256     -0.00039700
     -0.00021644     -0.00023503
      0.00012049      0.00027787
     -0.00024352     -0.00002901
     -0.00006473      0.00020031
     -0.00017163     -0.00032761
      0.00027622      0.00033556
     -0.00030780     -0.00021274
     -0.00013492     -0.00006717
     -0.00012290     -0.00018464
     -0.00007227     -0.00004477
      0.00009792      0.00039663
     -0.00017062     -0.00050081
     -0.00000183      0.00000793
      0.00014867      0.00019223
     -0.00030695     -0.00068454
     -0.00356213      0.00028209
      0.00259364     -0.00079141
      0.00120511     -0.00009465
