     -0.00104266      0.00001422
     -0.00331065      0.00105700
      0.00467789     -0.00174096
     -0.00486894      0.00139661
      0.00010960     -0.00007734
      0.00266287     -0.00012168
     -0.00515334     -0.00027531
      0.00284990      0.00026489
     -0.00097604     -0.00136762
     -0.00185526     -0.00251570
      0.00091318      0.00460139
      0.00058851     -0.00022009
      0.00329703     -0.00217584
      0.00348852     -0.00352258
      0.00005847     -0.00028864
      0.00274880     -0.00387017
     -0.00133157      0.00205785
     -0.00245249      0.00135253
      0.00018299      0.00359846
     -0.00122587     -0.00393163
      0.00098876      0.00205241
     -0.00059420     -0.00124978
     -0.00156954     -0.00169350
     -0.00484021      0.00139217
      0.00140802     -0.00053723
     -0.00243364      0.00096774
     -0.00192726     -0.00051115
      0.00500866      0.00055193
      0.00175940     -0.00096743
      0.00087321      0.00001359
     -0.00296496      0.00337071
     -0.00446987     -0.00245944
      0.00131602      0.00183139
     -0.00033673      0.00386827
     -0.00017275      0.00245821
      0.00501532      0.00013868
     -0.00277709      0.00149094
     -0.00041548      0.00167826
      0.00020655      0.00173246
      0.00363044     -0.00060482
     -0.00385308      0.00300265
      0.00040113     -0.00073063
     -0.00350096      0.00314152
      0.00109763     -0.00316134
      0.00482967      0.00193219
     -0.00161597      0.00004026
     -0.00267873      0.00370504
     -0.00056462     -0.00075350
     -0.00291825     -0.00277568
      0.00183429      0.00401333
     -0.00048740      0.00272352
     -0.00062928      0.00228552
     -0.00046111     -0.00507170
     -0.00242444      0.00307210
      0.00075449     -0.00409248
     -0.00197701      0.00020904
     -0.00214526      0.00034398
      0.00373584      0.00095065
     -0.00430465      0.00039881
      0.00428469     -0.00180672
     -0.00484658     -0.00033765
      0.00050550     -0.00002886
     -0.00006274      0.00047793
     -0.00120089      0.00317527
      0.00313121     -0.00237523
      0.00055561      0.00082031
     -0.00022419      0.00259173
     -0.00066014     -0.00386843
     -0.00389751     -0.00097634
      0.00081162      0.00014374
      0.00441445      0.00090313
      0.00195369     -0.00146120
     -0.00445287      0.00222004
     -0.00107050     -0.00318303
     -0.00407343      0.00231145
