2.9906542056074557,-42.73891809449637
5.233644859813062,-43.10058086708204
7.4766355140186604,-43.62717419522326
9.532710280373832,-44.23734423676012
11.401869158878478,-44.901577102803735
13.457943925233634,-45.45098325545171
15.700934579439274,-45.63903491692627
17.943925233644848,-45.23680880062305
20.18691588785046,-44.81722157320872
22.24299065420561,-45.06454439252336
23.738317757009344,-45.85426401869159
24.63551401869157,-46.63434579439252
24.98442367601245,-47.51930815160955
25.7943925233645,-48.35158683800623
26.05607476635513,-49.15332943925233
26.168224299065418,-49.62714174454828
27.209612817089436,-50.43307743658211
27.850467289719614,-50.92182632398754
29.046728971962594,-49.71193535825545
28.59813084112149,-50.22293613707165
29.532710280373824,-48.68526090342679
29.719626168224288,-48.068698078920036
30.09345794392523,-47.26960020768432
30.560747663551407,-46.53548481308411
30.934579439252335,-45.68864388629283
31.738317757009334,-44.718847352024916
32.89719626168224,-43.863171728971956
34.57943925233642,-44.09535630841121
35.514018691588795,-44.797264408099686
35.60747663551399,-45.513288551401864
36.14953271028037,-46.296436915887845
36.5981308411215,-47.37918613707165
38.00623052959502,-47.988463785046726
37.570093457943926,-48.648753894081
37.7570093457944,-49.169343847352025
39.06542056074764,-46.615556853582554
39.158878504672884,-47.40970599688473
39.70627503337782,-44.97781764574989
39.43925233644862,-45.83382009345794
39.065420560747654,-48.07389018691588
40.373831775700914,-43.167672637590854
40.186915887850446,-44.02729101765316
41.00934579439253,-42.09219236760124
41.993769470405,-41.090910565939765
43.17757009345792,-40.854994158878505
43.92523364485982,-41.47034008307372
44.448598130841155,-42.400214174454824
44.85981308411218,-43.22259540498442
44.85981308411213,-43.84759540498442
45.04672897196264,-44.50707424714434
44.95327102803737,-45.17559871495327
45.49532710280373,-46.01343457943925
46.07476635514021,-47.231430101246104
45.60747663551402,-47.9091218847352
46.168224299065415,-48.50735007788162
46.3177570093458,-49.13736370716511
46.31775700934578,-49.76236370716511
46.22162883845127,-50.46784601691144
46.749740394600224,-51.264116043613704
46.542056074766364,-52.16137720664589
46.75567423230975,-52.77369826435247
46.91588785046729,-53.636584890965736
46.79127725856698,-54.331191588785046
46.79127725856698,-54.956191588785046
46.72897196261683,-55.6159949376947
46.54205607476635,-56.17179387331256
46.54205607476635,-56.79679387331256
46.8411214953271,-57.41376557632399
46.54205607476635,-58.04679387331256
46.75567423230975,-58.74096016911438
48.03738317757007,-44.03877044392523
48.03738317757007,-44.81568016614745
48.13084112149532,-45.52302375389408
47.850467289719624,-46.08328465732087
47.850467289719624,-46.70828465732087
47.85046728971963,-47.28120132398753
47.66355140186917,-48.146028037383175
47.66355140186917,-49.15644470404984
47.66355140186916,-50.302278037383175
48.41121495327103,-42.48880451713395
48.41121495327104,-43.165887850467286
48.859813084112155,-41.02988707165109
48.5981308411215,-41.70731113707164
49.30841121495327,-39.77930295950155
49.532710280373834,-38.98039979231568
49.90654205607474,-38.21602414330218
51.40186915887851,-37.60860835280373
52.71028037383174,-38.472790109034264
52.89719626168228,-39.04546339563862
52.971962616822424,-39.77453271028037
53.333333333333364,-40.63343717549325
54.11214953271028,-41.582943925233636
54.54205607476637,-42.47040498442367
54.915887850467286,-43.44908489096573
54.51713395638632,-44.26904854620975
54.392523364486,-44.61643302180685
55.76323987538942,-40.109439901349944
55.514018691588795,-40.81288940809968
55.96261682242989,-38.47897196261682
55.88785046728974,-39.31934709241952
55.5140186915888,-41.646222741433014
56.528704939919905,-36.45144915442812
56.26168224299069,-37.235526998961575
56.26168224299068,-37.68691588785046
56.635514018691616,-35.53365134994807
57.19626168224299,-34.12667120976116
56.82242990654208,-34.873685747663544
57.83177570093456,-32.7786214953271
57.38317757009344,-33.4146222741433
58.57943925233649,-31.73598130841121
60.18691588785049,-31.214791017653162
61.79439252336446,-32.044295171339556
62.883845126835745,-32.44763851802402
64.26168224299064,-30.916082554517125
63.925233644859844,-31.71339563862928
64.8598130841122,-29.72433151609553
64.67289719626166,-30.384297118380058
65.2336448598131,-29.046761422637587
65.60747663551405,-28.208601051401864
66.42990654205605,-27.454926012461055
66.91588785046726,-26.57929322429906
68.03738317757006,-25.81394405503634
69.90654205607478,-25.898315809968842
71.1401869158878,-26.69879283489096
72.14953271028031,-27.46657580477673
73.64485981308414,-28.0288648753894
75.32710280373834,-27.783618899273097
76.6355140186916,-27.09615134994807
77.66355140186917,-26.369986370716504
78.69158878504673,-25.73062694704049
79.99999999999997,-25.10392328660435
81.86915887850468,-24.519892263759075
84.11214953271032,-24.317318925233636
86.35514018691593,-24.5053705867082
88.59813084112157,-24.56321391484942
90.84112149532717,-24.45612668743509
93.08411214953267,-24.548692237798537
95.32710280373834,-24.806188343717537
97.57009345794388,-25.00292056074765
99.43925233644862,-25.417153426791266
100.56074766355137,-26.170901479750768
101.49532710280374,-26.89885124610591
102.24299065420561,-27.71819022585669
102.99065420560748,-28.498466705607463
103.73831775700934,-29.33082651869158
104.63551401869162,-30.092679127725845
105.90654205607471,-30.601440809968835
107.6261682242991,-30.422118380062297
108.2242990654206,-29.806756230529587
108.97196261682242,-29.198143821391476
109.71962616822428,-28.433281412253365
110.46728971962621,-27.72050233644859
112.14953271028041,-27.35372858255451
113.60747663551406,-28.174746884735193
113.95638629283494,-29.070125908618888
114.50467289719624,-29.933995327102796
114.9532710280374,-30.99591121495326
114.95327102803736,-31.542786214953257
115.2336448598131,-32.19346281152646
115.70093457943929,-33.052229361370706
115.60747663551399,-33.82058021806852
116.6822429906542,-34.753425574376934
116.82242990654204,-35.83722741433021
118.50467289719631,-32.31073143821391
118.13084112149537,-33.0751070872274
118.13084112149532,-33.7001070872274
118.06853582554513,-34.394632658359285
119.14018691588782,-30.948792834890952
118.69158878504673,-31.66812694704049
120.28037383177568,-29.78454779984423
121.96261682242994,-30.02324279595015
122.42990654205609,-30.829926012461048
122.80373831775708,-31.6523559190031
123.30218068535827,-32.49545690550362
123.45794392523366,-33.341608255451696
123.85046728971963,-34.182242990654196
124.6105919003115,-35.21944768951193
125.2336448598131,-36.24294197819314
125.60747663551399,-36.74592744029076
126.61682242990649,-35.41822429906541
127.10280373831776,-34.252660955347864
127.81308411214953,-33.19791666666666
128.9719626168224,-32.49675493250258
130.56074766355144,-33.03288064641743
131.17757009345792,-34.006035825545155
131.52647975077883,-34.8458592938733
132.14953271028043,-35.49174941588784
132.52336448598135,-36.493866822429894
133.8317757009346,-37.09763191199376
135.28971962616822,-36.22984813084111
136.1993769470405,-35.377969236760116
137.94392523364485,-34.932989356178595
139.53271028037386,-35.67744840342678
140.1869158878505,-36.24951323987538
140.93457943925233,-36.91260221962616
142.05607476635518,-37.71409332814121
143.9252336448598,-37.59881230529594
145.60747663551405,-36.799746884735185
147.6635514018692,-36.569639148494275
149.5327102803738,-37.20088590342678
150.7476635514019,-37.954512266355124
151.88785046728972,-38.46865264797507
154.01869158878506,-38.77490589304256
156.2616822429907,-38.320596443406004
158.5046728971963,-37.87496754932501
160.7476635514019,-37.87204698857735
162.9906542056075,-38.26843198338524
165.23364485981307,-38.881830867082016
167.47663551401874,-39.42578530633436
169.7196261682243,-39.778767523364465
171.9626168224299,-39.923416407061254
174.20560747663552,-39.87709306853581
176.4485981308411,-39.82208917445482
178.69158878504675,-39.76708528037381

