      0.00527765      0.00015864
     -0.00366886      0.00031218
     -0.00152534      0.00012511
      0.00331070     -0.00071118
     -0.00468410      0.00142105
      0.00483943     -0.00036644
     -0.00130996      0.00024023
     -0.00327713      0.00161229
     -0.00087715      0.00052114
      0.00012882     -0.00022029
     -0.00513407      0.00130469
     -0.00011628     -0.00002943
     -0.00335840      0.00137561
     -0.00421447      0.00292054
      0.00001910      0.00008588
     -0.00425929      0.00254451
      0.00418697     -0.00010940
     -0.00002122     -0.00015100
     -0.00413900     -0.00021510
     -0.00009943      0.00013958
     -0.00435004     -0.00070952
      0.00462313     -0.00011084
     -0.00455291     -0.00013115
      0.00008381      0.00009751
     -0.00431857     -0.00099808
      0.00289971      0.00224691
     -0.00187079     -0.00141293
     -0.00102399     -0.00140494
      0.00126559      0.00231824
     -0.00175297     -0.00354954
      0.00179799      0.00390487
     -0.00031432     -0.00216951
     -0.00105950     -0.00212167
     -0.00053499     -0.00190272
     -0.00258154      0.00430898
      0.00169718     -0.00221539
      0.00088975     -0.00064875
     -0.00249143      0.00163498
      0.00491745     -0.00242083
     -0.00363583      0.00345143
      0.00266580     -0.00113140
     -0.00048294      0.00035848
      0.00361378     -0.00323215
      0.00067219     -0.00034593
      0.00215638     -0.00162669
      0.00495801     -0.00156355
     -0.00037393      0.00031998
      0.00386632     -0.00231780
      0.00003944     -0.00061713
      0.00141159     -0.00382038
     -0.00216182      0.00367002
     -0.00282359      0.00299855
     -0.00020819      0.00038845
      0.00053039     -0.00025125
     -0.00359686      0.00240065
      0.00282941     -0.00261653
     -0.00340995      0.00205388
     -0.00042174      0.00320245
     -0.00004834     -0.00029607
     -0.00017000     -0.00370907
     -0.00000711      0.00056969
     -0.00079055     -0.00340244
     -0.00010671      0.00333490
     -0.00082770     -0.00318925
     -0.00006777     -0.00065881
     -0.00171038     -0.00291217
      0.00038810      0.00406907
     -0.00138829     -0.00447845
     -0.00208402     -0.00334191
     -0.00017250     -0.00050176
     -0.00313660     -0.00353340
      0.00215011      0.00309008
     -0.00322636     -0.00309470
      0.00060602     -0.00011378
     -0.00479242      0.00063526
      0.00404850     -0.00105181
      0.00402478     -0.00171457
     -0.00032042      0.00019589
      0.00023559     -0.00029146
     -0.00424932      0.00209984
      0.00409249     -0.00076801
     -0.00047401      0.00015746
      0.00449100     -0.00116312
     -0.00461557      0.00073763
      0.00398763     -0.00190961
     -0.00502530     -0.00117634
     -0.00103066     -0.00036919
      0.00510753      0.00048044
     -0.00438721     -0.00073161
     -0.00130089      0.00002795
     -0.00485502     -0.00105220
     -0.00124817     -0.00013084
     -0.00221275      0.00088608
      0.00283570     -0.00082362
      0.00015650     -0.00028767
     -0.00168285      0.00181881
      0.00146821     -0.00146571
     -0.00111800      0.00151687
     -0.00011342     -0.00011392
      0.00201976     -0.00182873
      0.00004086     -0.00002297
      0.00140464      0.00060258
     -0.00288210     -0.00217753
     -0.00104386     -0.00083886
     -0.00188864     -0.00172556
     -0.00171111     -0.00285332
      0.00107306      0.00048397
