     -0.00008165     -0.00038896
      0.00012879      0.00079690
     -0.00019299     -0.00050747
     -0.00016952     -0.00085794
     -0.00024364      0.00034583
     -0.00006724     -0.00057935
     -0.00045483     -0.00032153
     -0.00086764      0.00089930
      0.00045530     -0.00090311
      0.00034784      0.00080357
     -0.00022868      0.00022783
      0.00088812     -0.00088364
     -0.00082946      0.00071906
     -0.00037949      0.00013710
     -0.00085514      0.00077620
     -0.00027669      0.00013088
      0.00020327      0.00001713
      0.00001153     -0.00013703
     -0.00020583      0.00006535
     -0.00004936      0.00029708
     -0.00015078     -0.00032075
      0.00015477      0.00025080
     -0.00016264     -0.00008658
      0.00000372     -0.00004728
     -0.00010752     -0.00027856
     -0.00342352      0.00032045
      0.00219857     -0.00101766
      0.00119883     -0.00030173
     -0.00185301      0.00116894
      0.00233604     -0.00195477
     -0.00274235      0.00026811
      0.00087876     -0.00001828
      0.00089938     -0.00178105
      0.00088989     -0.00089479
     -0.00154532      0.00006016
      0.00126672     -0.00104825
     -0.00033088      0.00057254
     -0.00117341      0.00118843
      0.00079715     -0.00119736
     -0.00118784     -0.00001595
     -0.00019955     -0.00126089
      0.00034277     -0.00052687
      0.00106976     -0.00139761
      0.00035993      0.00028052
      0.00009884     -0.00127425
     -0.00041398     -0.00143233
     -0.00014044     -0.00043159
     -0.00028763     -0.00139508
     -0.00019461      0.00081571
      0.00021867     -0.00147790
     -0.00035344      0.00030319
     -0.00077843      0.00044148
      0.00010164     -0.00041032
     -0.00035293      0.00004479
     -0.00048533     -0.00019660
      0.00007660     -0.00121707
     -0.00021139      0.00048923
     -0.00011045      0.00008765
      0.00007288      0.00122587
     -0.00024773     -0.00193711
     -0.00046841     -0.00083797
      0.00029083     -0.00005775
     -0.00007604      0.00044387
     -0.00079117     -0.00142120
      0.00061846      0.00131910
     -0.00076167     -0.00166863
     -0.00028429      0.00187882
     -0.00002344     -0.00084897
     -0.00027819     -0.00217862
     -0.00013766      0.00178764
     -0.00003487     -0.00067154
     -0.00065573      0.00175409
      0.00009650     -0.00045815
      0.00020818     -0.00020761
     -0.00035612     -0.00039244
      0.00019190      0.00025389
      0.00050011     -0.00033067
     -0.00041342      0.00023500
      0.00012656     -0.00014989
     -0.00084790     -0.00050629
      0.00015066     -0.00023949
      0.00000053      0.00018990
      0.00030020     -0.00015177
     -0.00033092      0.00017255
      0.00026435     -0.00041687
     -0.00007252     -0.00038095
     -0.00004310     -0.00006011
      0.00000870      0.00043861
      0.00000380     -0.00042120
     -0.00013780      0.00011882
      0.00002627     -0.00042022
      0.00006729     -0.00021167
     -0.00249139     -0.00127421
      0.00180864      0.00135578
      0.00147173      0.00148044
     -0.00171406     -0.00149177
      0.00189981      0.00253338
     -0.00251296     -0.00158378
      0.00153157      0.00175213
      0.00105126      0.00207999
      0.00106589      0.00239467
     -0.00107300      0.00021300
      0.00247154     -0.00191501
      0.00077834     -0.00077734
      0.00107628     -0.00176625
      0.00070634     -0.00264109
     -0.00112655      0.00101955
      0.00111741     -0.00282489
     -0.00149088      0.00081013
      0.00193832     -0.00121440
      0.00082138     -0.00034795
      0.00056337     -0.00140320
     -0.00086390      0.00129733
      0.00117126     -0.00177056
      0.00093810     -0.00244233
     -0.00143235     -0.00019823
     -0.00077582      0.00016107
     -0.00259012      0.00102433
      0.00156936      0.00024651
     -0.00112685      0.00115860
     -0.00049291      0.00048282
     -0.00071705     -0.00005784
     -0.00012642      0.00112863
     -0.00017065     -0.00170931
     -0.00005954      0.00067151
     -0.00014765     -0.00129364
      0.00020983      0.00123249
     -0.00051553     -0.00092952
     -0.00049651     -0.00124565
      0.00069177      0.00063624
      0.00067209      0.00139668
     -0.00036665     -0.00079085
      0.00047261      0.00253706
     -0.00003810      0.00175707
      0.00003458      0.00095064
     -0.00031115      0.00176909
     -0.00141573      0.00112601
      0.00031732     -0.00013472
      0.00155829     -0.00042615
     -0.00028770     -0.00003797
      0.00175568      0.00032468
     -0.00190222      0.00034806
      0.00181451      0.00052791
      0.00041534      0.00001642
      0.00127866      0.00115650
     -0.00098962     -0.00128115
      0.00111394      0.00302270
     -0.00005410      0.00200498
      0.00018451      0.00111325
     -0.00114855      0.00332903
     -0.00024984     -0.00179261
     -0.00061614      0.00334968
     -0.00022086     -0.00044276
     -0.00007092      0.00105478
     -0.00033181     -0.00121384
     -0.00023290     -0.00031878
     -0.00029640      0.00021232
     -0.00117068     -0.00150004
     -0.00006259     -0.00006836
      0.00107963      0.00048972
      0.00010097      0.00010258
      0.00119024     -0.00031500
     -0.00128010     -0.00096634
      0.00109666      0.00014258
     -0.00011083      0.00022309
      0.00074025     -0.00109613
     -0.00024249      0.00068811
     -0.00053209      0.00097747
      0.00042706     -0.00015580
     -0.00125126      0.00053438
     -0.00040188     -0.00016110
      0.00004960      0.00202509
     -0.00024412      0.00047662
     -0.00060763     -0.00194173
      0.00007100     -0.00038424
     -0.00140240     -0.00112667
      0.00105664      0.00158779
      0.00034371      0.00039344
     -0.00084710      0.00130622
     -0.00037966      0.00057577
     -0.00107393      0.00173671
      0.00148684     -0.00104502
     -0.00048290      0.00171744
     -0.00018746      0.00067758
     -0.00059315      0.00024893
     -0.00123314      0.00107566
      0.00000298      0.00005557
      0.00060475     -0.00159235
     -0.00015762      0.00030307
